category,mongodb_category,isCorrect_category,sub_category,mongodb_sub_category,isCorrect_sub_category,sku,,parentSku,,,bulk,mongodb_bulk,isCorrect_bulk,variant_name,mongodb_variant_name,isCorrect_variant_name,displayName,mongodb_displayName,isCorrect_displayName,grossWeight,mongodb_grossWeight,isCorrect_grossWeight,netWeight,mongodb_netWeight,isCorrect_netWeight,itemQty,mongodb_itemQty,isCorrect_itemQty,,,mongodb_displayName,isCorrect_displayName,mongodb_variant_name,isCorrect_variant_name,mongodb_grossWeight,isCorrect_grossWeight,mongodb_netWeight,isCorrect_netWeight,mongodb_itemQty,isCorrect_itemQty,mongodb_category,isCorrect_category,mongodb_sub_category,isCorrect_sub_category,mongodb_bulk,isCorrect_bulk,mismatch_fields,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-106,,K-105,,,BK-860,BK-860,true,1 Ltr x 3,1 Ltr x 3,true,Liquid Consortia - Bio NPK 1 Ltr x 3,Katyayani Liquid Consortia - Bio NPK 1 Ltr x 3,false,3.3,3.3,true,3,3,true,3,3,true,,,Katyayani Liquid Consortia - Bio NPK 1 Ltr x 3,false,1 Ltr x 3,true,3.3,true,3,true,3,true,Fertilizer,true,Bio Fertilizer,true,BK-860,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-107,,K-105,,,BK-860,BK-860,true,1 Ltr x 5,1 Ltr x 5,true,Liquid Consortia - Bio NPK 1 Ltr x 5,Katyayani Liquid Consortia - Bio NPK 1 Ltr x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani Liquid Consortia - Bio NPK 1 Ltr x 5,false,1 Ltr x 5,true,5.5,true,5,true,5,true,Fertilizer,true,Bio Fertilizer,true,BK-860,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-108,,K-105,,,BK-860,BK-860,true,1 Ltr x 10,1 Ltr x 10,true,Liquid Consortia - Bio NPK 1 Ltr x 10,Katyayani Liquid Consortia - Bio NPK 1 Ltr x 10,false,11,11,true,10,10,true,10,10,true,,,Katyayani Liquid Consortia - Bio NPK 1 Ltr x 10,false,1 Ltr x 10,true,11,true,10,true,10,true,Fertilizer,true,Bio Fertilizer,true,BK-860,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6246,,K-6246,,,BK-860,BK-860,true,20 ltr x 1,20 ltr x 1,true,Liquid Consortia - Bio NPK 20 ltr x 1,Katyayani Liquid Consortia - Bio NPK 20 ltr x 1,false,22,22,true,20,20,true,1,1,true,,,Katyayani Liquid Consortia - Bio NPK 20 ltr x 1,false,20 ltr x 1,true,22,true,20,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-860,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6713,,K-6713,,,BK-860,BK-860,true,25ltr x 1,25ltr x 1,true,Liquid Consortia - Bio NPK 25ltr x 1,Katyayani Liquid Consortia - Bio NPK 25ltr x 1,false,27.5,27.5,true,25,25,true,1,1,true,,,Katyayani Liquid Consortia - Bio NPK 25ltr x 1,false,25ltr x 1,true,27.5,true,25,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-860,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-109,,K-109,,,BK-863,BK-863,true,1 Ltr x 1,1 Ltr x 1,true,VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 1,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 1,false,1 Ltr x 1,true,1.1,true,1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-863,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-110,,K-109,,,BK-863,BK-863,true,1 Ltr x 3,1 Ltr x 3,true,VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 3,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 3,false,3.3,3.3,true,3,3,true,3,3,true,,,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 3,false,1 Ltr x 3,true,3.3,true,3,true,3,true,Fertilizer,true,Bio Fertilizer,true,BK-863,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-111,,K-109,,,BK-863,BK-863,true,1 Ltr x 5,1 Ltr x 5,true,VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 5,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 5,false,1 Ltr x 5,true,5.5,true,5,true,5,true,Fertilizer,true,Bio Fertilizer,true,BK-863,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6990,,K-6990,,,BK-863,BK-863,true,5 Ltr x 1,5 Ltr x 1,true,VAM (Vesicular Arbuscular Mycorrhiza) 5 Ltr x 1,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 5 Ltr x 1,false,5.5,5.5,true,5,5,true,1,1,true,,,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 5 Ltr x 1,false,5 Ltr x 1,true,5.5,true,5,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-863,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-112,,K-109,,,BK-863,BK-863,true,1 Ltr x 10,1 Ltr x 10,true,VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 10,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 10,false,11,11,true,10,10,true,10,10,true,,,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 10,false,1 Ltr x 10,true,11,true,10,true,10,true,Fertilizer,true,Bio Fertilizer,true,BK-863,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5829,,K-5829,,,BK-863,BK-863,true,100ml x 1,100ml x 1,true,VAM (Vesicular Arbuscular Mycorrhiza) 100ml x 1,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 100ml x 1,false,0.11,0.11,true,0.1,0.1,true,1,1,true,,,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 100ml x 1,false,100ml x 1,true,0.11,true,0.1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-863,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6369,,K-6369,,,BK-863,BK-863,true,25 ltr x 1,25 ltr x 1,true,VAM (Vesicular Arbuscular Mycorrhiza) 25 ltr x 1,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 25 ltr x 1,false,27.5,27.5,true,25,25,true,1,1,true,,,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 25 ltr x 1,false,25 ltr x 1,true,27.5,true,25,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-863,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5370,,K-5370,,,BK-863,BK-863,true,1kg x 1,1kg x 1,true,VAM (Vesicular Arbuscular Mycorrhiza) 1kg x 1,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1kg x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1kg x 1,false,1kg x 1,true,1.1,true,1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-863,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-980,,K-980,,,BK-09,BK-09,true,470gm x 1,470gm x 1,true,MYCORRHIZA 470gm x 1,Katyayani MYCORRHIZA 470gm x 1,false,0.517,0.517,true,0.47,0.47,true,1,1,true,,,Katyayani MYCORRHIZA 470gm x 1,false,470gm x 1,true,0.517,true,0.47,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-09,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-981,,K-981,,,BK-09,BK-09,true,900gm x 1,900gm x 1,true,MYCORRHIZA 900gm x 1,Katyayani MYCORRHIZA 900gm x 1,false,0.99,0.99,true,0.9,0.9,true,1,1,true,,,Katyayani MYCORRHIZA 900gm x 1,false,900gm x 1,true,0.99,true,0.9,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-09,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5325,,K-5325,,,BK-09,BK-09,true,1kg x 1,1kg x 1,true,MYCORRHIZA 1kg x 1,Katyayani MYCORRHIZA 1kg x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani MYCORRHIZA 1kg x 1,false,1kg x 1,true,1.1,true,1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-09,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-1166,,K-1166,,,BK-09,BK-09,true,970gm x 1,970gm x 1,true,MYCORRHIZA 970gm x 1,Katyayani MYCORRHIZA 970gm x 1,false,1.067,1.067,true,0.97,0.97,true,1,1,true,,,Katyayani MYCORRHIZA 970gm x 1,false,970gm x 1,true,1.067,true,0.97,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-09,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5284,,K-5325,,,BK-09,BK-09,true,1kg x 5,1kg x 5,true,MYCORRHIZA 1kg x 5,Katyayani MYCORRHIZA 1kg x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani MYCORRHIZA 1kg x 5,false,1kg x 5,true,5.5,true,5,true,5,true,Fertilizer,true,Bio Fertilizer,true,BK-09,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5401,,K-5401,,,BK-493,BK-493,true,1Ltr x 1,1Ltr x 1,true,BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 1,Katyayani BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 1,false,1Ltr x 1,true,1.1,true,1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-493,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5402,,K-5401,,,BK-493,BK-493,true,1Ltr x 3,1Ltr x 3,true,BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 3,Katyayani BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 3,false,3.3,3.3,true,3,3,true,3,3,true,,,Katyayani BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 3,false,1Ltr x 3,true,3.3,true,3,true,3,true,Fertilizer,true,Bio Fertilizer,true,BK-493,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5403,,K-5401,,,BK-493,BK-493,true,1Ltr x 5,1Ltr x 5,true,BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 5,Katyayani BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 5,false,1Ltr x 5,true,5.5,true,5,true,5,true,Fertilizer,true,Bio Fertilizer,true,BK-493,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5404,,K-5401,,,BK-493,BK-493,true,1Ltr x 10,1Ltr x 10,true,BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 10,Katyayani BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 10,false,11,11,true,10,10,true,10,10,true,,,Katyayani BACSIL SILICA SOLUBIZING BACTERIA 1Ltr x 10,false,1Ltr x 10,true,11,true,10,true,10,true,Fertilizer,true,Bio Fertilizer,true,BK-493,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6909,,K-6909,,,BK-526,BK-526,true,100 gm x 1,100 gm x 1,true,Bio Npk consortia powder 100 gm x 1,Katyayani Bio Npk consortia powder 100 gm x 1,false,0.11,0.11,true,0.1,0.1,true,1,1,true,,,Katyayani Bio Npk consortia powder 100 gm x 1,false,100 gm x 1,true,0.11,true,0.1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-526,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5658,,K-5658,,,BK-526,BK-526,true,250gm x 1,250gm x 1,true,Bio Npk consortia powder 250gm x 1,Katyayani Bio Npk consortia powder 250gm x 1,false,0.275,0.275,true,0.25,0.25,true,1,1,true,,,Katyayani Bio Npk consortia powder 250gm x 1,false,250gm x 1,true,0.275,true,0.25,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-526,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5405,,K-5405,,,BK-526,BK-526,true,1 kg x 1,1 kg x 1 ,false,Bio Npk consortia powder 1 kg x 1,Katyayani Bio Npk consortia powder 1 kg x 1 ,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Bio Npk consortia powder 1 kg x 1 ,false,1 kg x 1 ,false,1.1,true,1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-526,true,"displayName,variant_name",,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6892,,K-5405,,,BK-526,BK-526,true,1 kg x 2,1 kg x 2,true,Bio Npk consortia powder 1 kg x 2,Katyayani Bio Npk consortia powder 1 kg x 2,false,2.2,2.2,true,2,2,true,2,2,true,,,Katyayani Bio Npk consortia powder 1 kg x 2,false,1 kg x 2,true,2.2,true,2,true,2,true,Fertilizer,true,Bio Fertilizer,true,BK-526,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5406,,K-5405,,,BK-526,BK-526,true,1 kg x 3,1 kg x 3,true,Bio Npk consortia powder 1 kg x 3,Katyayani Bio Npk consortia powder 1 kg x 3,false,3.3,3.3,true,3,3,true,3,3,true,,,Katyayani Bio Npk consortia powder 1 kg x 3,false,1 kg x 3,true,3.3,true,3,true,3,true,Fertilizer,true,Bio Fertilizer,true,BK-526,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5407,,K-5405,,,BK-526,BK-526,true,1 kg x 5,1 kg x 5,true,Bio Npk consortia powder 1 kg x 5,Katyayani Bio Npk consortia powder 1 kg x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani Bio Npk consortia powder 1 kg x 5,false,1 kg x 5,true,5.5,true,5,true,5,true,Fertilizer,true,Bio Fertilizer,true,BK-526,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5408,,K-5405,,,BK-526,BK-526,true,1 kg x 10,1 kg x 10,true,Bio Npk consortia powder 1 kg x 10,Katyayani Bio Npk consortia powder 1 kg x 10,false,11,11,true,10,10,true,10,10,true,,,Katyayani Bio Npk consortia powder 1 kg x 10,false,1 kg x 10,true,11,true,10,true,10,true,Fertilizer,true,Bio Fertilizer,true,BK-526,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6714,,K-6714,,,BK-526,BK-526,true,25kg x 1,25kg x 1,true,Bio Npk consortia powder 25kg x 1,Katyayani Bio Npk consortia powder 25kg x 1,false,27.5,27.5,true,25,25,true,1,1,true,,,Katyayani Bio Npk consortia powder 25kg x 1,false,25kg x 1,true,27.5,true,25,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-526,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5567,,K-5567,,,BK-542,BK-542,true,100gm x 1,100gm x 1,true,KATYAYANI K-RAJA (MYCORRIZA) 100gm x 1,Katyayani K-RAJA (MYCORRIZA) 100gm x 1,false,0.11,0.11,true,0.1,0.1,true,1,1,true,,,Katyayani K-RAJA (MYCORRIZA) 100gm x 1,false,100gm x 1,true,0.11,true,0.1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-542,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5668,,K-5567,,,BK-542,BK-542,true,100gm x 5,100gm x 5,true,KATYAYANI K-RAJA (MYCORRIZA) 100gm x 5,Katyayani K-RAJA (MYCORRIZA) 100gm x 5,false,0.55,0.55,true,0.5,0.5,true,5,5,true,,,Katyayani K-RAJA (MYCORRIZA) 100gm x 5,false,100gm x 5,true,0.55,true,0.5,true,5,true,Fertilizer,true,Bio Fertilizer,true,BK-542,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5669,,K-5567,,,BK-542,BK-542,true,100gm x 10,100gm x 10,true,KATYAYANI K-RAJA (MYCORRIZA) 100gm x 10,Katyayani K-RAJA (MYCORRIZA) 100gm x 10,false,1.1,1.1,true,1,1,true,10,10,true,,,Katyayani K-RAJA (MYCORRIZA) 100gm x 10,false,100gm x 10,true,1.1,true,1,true,10,true,Fertilizer,true,Bio Fertilizer,true,BK-542,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6706,,K-6706,,,BK-542,BK-542,true,1 Kg x 1,1 Kg x 1,true,KATYAYANI K-RAJA (MYCORRIZA) 1 Kg x 1,Katyayani K-RAJA (MYCORRIZA) 1 Kg x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani K-RAJA (MYCORRIZA) 1 Kg x 1,false,1 Kg x 1,true,1.1,true,1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-542,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5676,,K-5676,,,BK-480,BK-480,true,1Ltr x 1,1Ltr x 1,true,Calcium Solubilizing bacteria 1Ltr x 1,Katyayani Calcium Solubilizing bacteria 1Ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Calcium Solubilizing bacteria 1Ltr x 1,false,1Ltr x 1,true,1.1,true,1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-480,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6898,,K-5676,,,BK-480,BK-480,true,1Ltr x 2,1Ltr x 2,true,Calcium Solubilizing bacteria 1Ltr x 2,Katyayani Calcium Solubilizing bacteria 1Ltr x 2,false,2.2,2.2,true,2,2,true,2,2,true,,,Katyayani Calcium Solubilizing bacteria 1Ltr x 2,false,1Ltr x 2,true,2.2,true,2,true,2,true,Fertilizer,true,Bio Fertilizer,true,BK-480,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5677,,K-5676,,,BK-480,BK-480,true,1Ltr x 3,1Ltr x 3,true,Calcium Solubilizing bacteria 1Ltr x 3,Katyayani Calcium Solubilizing bacteria 1Ltr x 3,false,3.3,3.3,true,3,3,true,3,3,true,,,Katyayani Calcium Solubilizing bacteria 1Ltr x 3,false,1Ltr x 3,true,3.3,true,3,true,3,true,Fertilizer,true,Bio Fertilizer,true,BK-480,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5678,,K-5676,,,BK-480,BK-480,true,1Ltr x 5,1Ltr x 5,true,Calcium Solubilizing bacteria 1Ltr x 5,Katyayani Calcium Solubilizing bacteria 1Ltr x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani Calcium Solubilizing bacteria 1Ltr x 5,false,1Ltr x 5,true,5.5,true,5,true,5,true,Fertilizer,true,Bio Fertilizer,true,BK-480,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5679,,K-5676,,,BK-480,BK-480,true,1Ltr x 10,1Ltr x 10,true,Calcium Solubilizing bacteria 1Ltr x 10,Katyayani Calcium Solubilizing bacteria 1Ltr x 10,false,11,11,true,10,10,true,10,10,true,,,Katyayani Calcium Solubilizing bacteria 1Ltr x 10,false,1Ltr x 10,true,11,true,10,true,10,true,Fertilizer,true,Bio Fertilizer,true,BK-480,true,displayName,,
Fertilizer,1,true,Bio Fertilizer,Fertilizer,true,K-7437,,K-7437,,,BK-480,Bio Fertilizer,true,5 Ltr x 1,(5 Ltr x 1),false,Calcium Solubilizing bacteria 5 Ltr x 1,Calcium Solubilizing bacteria,5 Litre,5.5,5 Ltr x 1,true,5,5.5,true,1,5,true,,,Calcium Solubilizing bacteria,5 Litre,(5 Ltr x 1),false,5 Ltr x 1,true,5.5,true,5,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-480,true,displayName
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6944,,K-6944,,,BK-480,BK-480,true,25 Ltr x 1,25 Ltr x 1,true,calcium Solubilizing Bacteria 25 Ltr x 1,Katyayani calcium Solubilizing Bacteria 25 Ltr x 1,false,27.5,27.5,true,25,25,true,1,1,true,,,Katyayani calcium Solubilizing Bacteria 25 Ltr x 1,false,25 Ltr x 1,true,27.5,true,25,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-480,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-6282,,K-6282,,,BK-543,BK-543,true,1 kg x 1,1 kg x 1,true,BHUMIRAJA (MYCORRHIZA) 1 kg x 1,Katyayani BHUMIRAJA (MYCORRHIZA) 1 kg x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani BHUMIRAJA (MYCORRHIZA) 1 kg x 1,false,1 kg x 1,true,1.1,true,1,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-543,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5680,,K-5680,,,BK-543,BK-543,true,4kg x 1,4kg x 1 ,false,BHUMIRAJA (MYCORRHIZA) 4kg x 1,Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 1 ,false,4.4,4.4,true,4,4,true,1,1,true,,,Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 1 ,false,4kg x 1 ,false,4.4,true,4,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-543,true,"displayName,variant_name",,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5681,,K-5680,,,BK-543,BK-543,true,4kg x 2,4kg x 2,true,BHUMIRAJA (MYCORRHIZA) 4kg x 2,Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 2,false,8.8,8.8,true,8,8,true,2,2,true,,,Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 2,false,4kg x 2,true,8.8,true,8,true,2,true,Fertilizer,true,Bio Fertilizer,true,BK-543,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5682,,K-5680,,,BK-543,BK-543,true,4kg x 5,4kg x 5,true,BHUMIRAJA (MYCORRHIZA) 4kg x 5,Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 5,false,22,22,true,20,20,true,5,5,true,,,Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 5,false,4kg x 5,true,22,true,20,true,5,true,Fertilizer,true,Bio Fertilizer,true,BK-543,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5865,,K-5865,,,BK-543,BK-543,true,25kg x 1,25kg x 1,true,BHUMIRAJA (MYCORRHIZA) 25kg x 1,Katyayani BHUMIRAJA (MYCORRHIZA) 25kg x 1,false,27.5,27.5,true,25,25,true,1,1,true,,,Katyayani BHUMIRAJA (MYCORRHIZA) 25kg x 1,false,25kg x 1,true,27.5,true,25,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-543,true,displayName,,
Fertilizer,Fertilizer,true,Bio Fertilizer,Bio Fertilizer,true,K-5877,,K-5877,,,BK-543,BK-543,true,50KG x 1,50KG x 1,true,BHUMIRAJA (MYCORRHIZA) 50KG x 1,Katyayani BHUMIRAJA (MYCORRHIZA) 50KG x 1,false,55,55,true,50,50,true,1,1,true,,,Katyayani BHUMIRAJA (MYCORRHIZA) 50KG x 1,false,50KG x 1,true,55,true,50,true,1,true,Fertilizer,true,Bio Fertilizer,true,BK-543,true,displayName,,
Fungicide,Fungicide,true,Bio Fungicide,Bio Fungicide,true,K-458,,K-458,,,BK-546,BK-546,true,1 ltr x 1,1 ltr x 1,true,Trichoderma viride 1 ltr x 1,Katyayani Trichoderma viride 1 ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Trichoderma viride 1 ltr x 1,false,1 ltr x 1,true,1.1,true,1,true,1,true,Fungicide,true,Bio Fungicide,true,BK-546,true,displayName,,
Fungicide,Fungicide,true,Bio Fungicide,Bio Fungicide,true,K-6896,,K-458,,,BK-546,BK-546,true,1 ltr x 2,1 ltr x 2,true,Trichoderma viride 1 ltr x 2,Katyayani Trichoderma viride 1 ltr x 2,false,2.2,2.2,true,2,2,true,2,2,true,,,Katyayani Trichoderma viride 1 ltr x 2,false,1 ltr x 2,true,2.2,true,2,true,2,true,Fungicide,true,Bio Fungicide,true,BK-546,true,displayName,,
Fungicide,Fungicide,true,Bio Fungicide,Bio Fungicide,true,K-459,,K-458,,,BK-546,BK-546,true,1 Ltr x 3,1 Ltr x 3,true,Trichoderma viride 1 Ltr x 3,Katyayani Trichoderma viride 1 Ltr x 3,false,3.3,3.3,true,3,3,true,3,3,true,,,Katyayani Trichoderma viride 1 Ltr x 3,false,1 Ltr x 3,true,3.3,true,3,true,3,true,Fungicide,true,Bio Fungicide,true,BK-546,true,displayName,,
Fungicide,Fungicide,true,Bio Fungicide,Bio Fungicide,true,K-460,,K-458,,,BK-546,BK-546,true,1 ltr x 5,1 ltr x 5,true,Trichoderma viride 1 ltr x 5,Katyayani Trichoderma viride 1 ltr x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani Trichoderma viride 1 ltr x 5,false,1 ltr x 5,true,5.5,true,5,true,5,true,Fungicide,true,Bio Fungicide,true,BK-546,true,displayName,,
Fungicide,Fungicide,true,Bio Fungicide,Bio Fungicide,true,K-7194,,K-7194,,,BK-546,BK-546,true,5 ltr x 1,5 ltr x 1,true,Trichoderma viride 5 ltr x 1,Trichoderma viride 5 Litre  (5 ltr x 1),false,5.5,5.5,true,5,5,true,1,1,true,,,Trichoderma viride 5 Litre  (5 ltr x 1),false,5 ltr x 1,true,5.5,true,5,true,1,true,Fungicide,true,Bio Fungicide,true,BK-546,true,displayName,,
Fungicide,Fungicide,true,Bio Fungicide,Bio Fungicide,true,K-461,,K-458,,,BK-546,BK-546,true,1 ltr x 10,1 ltr x 10,true,Trichoderma viride 1 ltr x 10,Katyayani Trichoderma viride 1 ltr x 10,false,11,11,true,10,10,true,10,10,true,,,Katyayani Trichoderma viride 1 ltr x 10,false,1 ltr x 10,true,11,true,10,true,10,true,Fungicide,true,Bio Fungicide,true,BK-546,true,displayName,,
