category,sub_category,sku,parentSku,bulk,variant_name,displayName,grossWeight,netWeight,itemQty,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-6893,K-5142,BK-486,1 kg x 2,Trichoderma Viride Bio Fungicide Powder  1 kg x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5143,K-5142,BK-486,1 kg x 3,Trichoderma Viride Bio Fungicide Powder  1 kg x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5144,K-5142,BK-486,1 kg x 5,Trichoderma Viride Bio Fungicide Powder  1 kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5145,K-5142,BK-486,1 kg x 10,Trichoderma Viride Bio Fungicide Powder  1 kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-7460,K-7460,BK-486,500 gm x 1,Trichoderma Viride Bio Fungicide Powder 500 gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-7461,K-7461,BK-486,3 kg x 1,Trichoderma Viride Bio Fungicide Powder 3 kg x 1,3.3,3,1,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-7334,K-7334,BK-486,25 KG x 1,Trichoderma Viride Bio Fungicide Powder  25 KG x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5146,K-5146,BK-553,1 kg x 1,Paecilomyces Lilacinus Bio Powder 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5147,K-5146,BK-553,1 kg x 3,Paecilomyces Lilacinus Bio Powder 1 kg x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5148,K-5146,BK-553,1 kg x 5,Paecilomyces Lilacinus Bio Powder 1 kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5149,K-5146,BK-553,1 kg x 10,Paecilomyces Lilacinus Bio Powder 1 kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-6903,K-6903,BK-553,25 kg x 1,Paecilomyces Lilacinus Bio Powder 25 kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-7079,K-7079,BK-487,20 gm x 1,Trichoderma Harzianum Bio Fungicide Powder  20 gm x 1,0.022,0.02,1,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5151,K-5151,BK-487,1 kg x 1,Trichoderma Harzianum Bio Fungicide Powder  1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5152,K-5151,BK-487,1 kg x 3,Trichoderma Harzianum Bio Fungicide Powder  1 kg x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5153,K-5151,BK-487,1 kg x 5,Trichoderma Harzianum Bio Fungicide Powder  1 kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Fungicide,Bio Fungicide,K-5154,K-5151,BK-487,1 kg x 10,Trichoderma Harzianum Bio Fungicide Powder  1 kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6073,K-6073,BK-622,100ml x 1,Sporothrix Fungorum 100ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-240,K-240,BK-622,1 Ltr x 1,Sporothrix Fungorum 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-241,K-240,BK-622,1 Ltr x 3,Sporothrix Fungorum 1 Ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-242,K-240,BK-622,1 Ltr x 5,Sporothrix Fungorum 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-243,K-240,BK-622,1 Ltr x 10,Sporothrix Fungorum 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6571,K-6571,BK-622,25 Ltr x 1,Sporothrix Fungorum 25 Ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-244,K-244,BK-869,1 Ltr x 1,Beauveria Bassiana 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-245,K-244,BK-869,1 Ltr x 3,Beauveria Bassiana 1 Ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-246,K-244,BK-869,1 Ltr x 5,Beauveria Bassiana 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-247,K-244,BK-869,1 Ltr x 10,Beauveria Bassiana 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6746,K-6746,BK-869,25 Ltr x 1,Beauveria Bassiana 25 Ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5409,K-5409,BK-869,5ltr x 1,Beauveria Bassiana 5ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-248,K-248,BK-997,1 Ltr x 1,Verticillium lecanii 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-249,K-248,BK-997,1 Ltr x 3,Verticillium lecanii 1 Ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-250,K-248,BK-997,1 Ltr x 5,Verticillium lecanii 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-7502,K-7502,BK-997,5 ltr x 1,Verticillium lecanii 5 ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-251,K-248,BK-997,1 Ltr x 10,Verticillium lecanii 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6745,K-6745,BK-997,25 Ltr x 1,Verticillium lecanii 25 Ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6578,K-6578,BK-997,100ml x 1,Verticillium lecanii 100ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-252,K-252,BK-992,1 Ltr x 1,Metarhizium anisopliae 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6897,K-252,BK-992,1 Ltr x 2,Metarhizium Anisopliae 1 Ltr x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-253,K-252,BK-992,1 Ltr x 3,Metarhizium anisopliae 1 Ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-254,K-252,BK-992,1 Ltr x 5,Metarhizium anisopliae 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-255,K-252,BK-992,1 Ltr x 10,Metarhizium anisopliae 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6744,K-6744,BK-992,25 Ltr x 1,Metarhizium anisopliae 25 Ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6388,K-6388,BK-862,100 ml x 1,Triple Attack - VBM 100 ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-7280,K-7280,BK-862,500 ml x 1,Triple Attack - VBM 500 ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-256,K-256,BK-862,1 Ltr x 1,Triple Attack - VBM 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6567,K-256,BK-862,1 ltr x 2,Triple Attack - VBM 1 ltr x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-257,K-256,BK-862,1 Ltr x 3,Triple Attack - VBM 1 Ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-258,K-256,BK-862,1 Ltr x 5,Triple Attack - VBM 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6846,K-6846,BK-862,5 Ltr x 1,Triple Attack - VBM 5 Ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-259,K-256,BK-862,1 Ltr x 10,Triple Attack - VBM 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5927,K-5927,BK-862,25 Ltr x 1,Triple Attack - VBM 25 Ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-420,K-420,BK-468,1 Ltr x 1,BT Bio Larvicide liquid 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5286,K-420,BK-468,1Ltr x 2,BT Bio Larvicide liquid 1Ltr x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-421,K-420,BK-468,1 Ltr x 3,BT Bio Larvicide liquid 1 Ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-422,K-420,BK-468,1 Ltr x 5,BT Bio Larvicide liquid 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-423,K-420,BK-468,1 Ltr x 10,BT Bio Larvicide liquid 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6747,K-6747,BK-468,25 Ltr x 1,BT Bio Larvicide liquid 25 Ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5797,K-5797,BK-650,100gm x 1,Beauveria Bassiana Bio Insecticide Powder 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5155,K-5155,BK-650,1 kg x 1,Beauveria Bassiana Bio Insecticide Powder 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5156,K-5155,BK-650,1 kg x 3,Beauveria Bassiana Bio Insecticide Powder 1 kg x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5157,K-5155,BK-650,1 kg x 5,Beauveria Bassiana Bio Insecticide Powder 1 kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5158,K-5155,BK-650,1 kg x 10,Beauveria Bassiana Bio Insecticide Powder 1 kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5952,K-5952,BK-468,100 gm x 1,BT Bio Larvicide Powder 100 gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5159,K-5159,BK-468,1 kg x 1,BT Bio Larvicide Powder 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5160,K-5159,BK-468,1 kg x 3,BT Bio Larvicide Powder 1 kg x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5161,K-5159,BK-468,1 kg x 5,BT Bio Larvicide Powder 1 kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5162,K-5159,BK-468,1 kg x 10,BT Bio Larvicide Powder 1 kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5798,K-5798,BK-859,100gm x 1,Metarhizium Anisopliae Bio Insecticide Powder 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5163,K-5163,BK-859,1 kg x 1,Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6894,K-5163,BK-859,1 kg x 2,Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5164,K-5163,BK-859,1 kg x 3,Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5165,K-5163,BK-859,1 kg x 5,Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5166,K-5163,BK-859,1 kg x 10,Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5799,K-5799,BK-901,100gm x 1,Verticillium Lecanii Bio Insecticide Powder 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5167,K-5167,BK-901,1 kg x 1,Verticillium Lecanii Bio Insecticide Powder 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5168,K-5167,BK-901,1 kg x 3,Verticillium Lecanii Bio Insecticide Powder 1 kg x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5169,K-5167,BK-901,1 kg x 5,Verticillium Lecanii Bio Insecticide Powder 1 kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5170,K-5167,BK-901,1 kg x 10,Verticillium Lecanii Bio Insecticide Powder 1 kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-7549,K-7549,BK-901,20 kg x 1,Temos - G ( Temephos 1% SG ) 20 kg x 1,22,20,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-7565,K-7565,BK-901,25 kg x 1,Temos - G ( Temephos 1% SG ) 25 kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-7562,K-7562,BK-901,35 kg x 1,Temos - G ( Temephos 1% SG ) 35 kg x 1,38.5,35,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5552,K-5552,BK-469,1KG x 1,NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1KG x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5553,K-5552,BK-469,1KG x 3,NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1KG x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5554,K-5552,BK-469,1kg x 5,NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5555,K-5552,BK-469,1kg x 10,NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5990,K-5990,BK-469,25kg x 1,NEMA PRIME (Pochonia chlamydposporia 1% W.P) 25kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6387,K-6387,BK-651,500 ml x 1,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 500 ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5556,K-5556,BK-651,1Ltr x 1,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 1Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5557,K-5556,BK-651,1Ltr x 3,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 1Ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5558,K-5556,BK-651,1Ltr x 5,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 1Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6847,K-6847,BK-651,5Ltr x 1,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 5Ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5559,K-5556,BK-651,1Ltr x 10,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 1Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6748,K-6748,BK-651,25 Ltr x 1,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 25 Ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6710,K-6710,BK-651,250 ml x 1,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 250 ml x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5560,K-5560,BK-623,1KG x 1,NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1KG x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5561,K-5560,BK-623,1KG x 3,NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1KG x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5562,K-5560,BK-623,1kg x 5,NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5563,K-5560,BK-623,1kg x 10,NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6749,K-6749,BK-623,25 kg x 1,NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 25 kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-7004,K-7004,BK-540,100gm x 1,TRIPLE ATTACK WP - VBM 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5626,K-5626,BK-540,1KG x 1,TRIPLE ATTACK WP - VBM 1KG x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-6568,K-5626,BK-540,1KG x 2,TRIPLE ATTACK WP - VBM 1KG x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5627,K-5626,BK-540,1KG x 3,TRIPLE ATTACK WP - VBM 1KG x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5628,K-5626,BK-540,1KG x 5,TRIPLE ATTACK WP - VBM 1KG x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-5629,K-5626,BK-540,1KG x 10,TRIPLE ATTACK WP - VBM 1KG x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Insecticides,K-7281,K-7281,BK-540,25 KG x 1,TRIPLE ATTACK WP - VBM 25 KG x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Pest Control,K-5977,K-5977,BK-510,1 ltr x 1,Katyayani BT Bio Insecticide (Bacillus thuringiensis israelensis) 1 ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Pest Control,K-5936,K-5977,BK-510,1 ltr x 3,Katyayani BT Bio Insecticide (Bacillus thuringiensis israelensis) 1 ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Bio Pest Control,K-5937,K-5977,BK-510,1 ltr x 5,Katyayani BT Bio Insecticide (Bacillus thuringiensis israelensis) 1 ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Bio Pest Control,K-5938,K-5977,BK-510,1 ltr x 10,Katyayani BT Bio Insecticide (Bacillus thuringiensis israelensis) 1 ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Bio Pest Control,K-6750,K-6750,BK-510,25 Ltr x 1,Katyayani BT Bio Insecticide (Bacillus thuringiensis israelensis) 25 Ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Pest Control,K-7370,K-7370,BK-510,1 kg x 1,BT Bio Insecticide | Bacillus thuringiensis israelensis (Bti) kg 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Pest Control,K-7535,K-7535,BK-510,100gm x 1,BT Bio Insecticide | Bacillus thuringiensis israelensis (Bti) kg 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Pesticides,K-6009,K-6009,BK-515,1 ltr x 1,Mosquito Larvicidal Oil 1 ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Bio Pesticides,K-6719,K-6719,BK-113,50kg x 1,Temos - G ( Temephos 1% SG ) 50kg x 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-6392,K-6392,BK-5830,50 ml x 1,Bhannat Biostimulant 50 ml x 1,0.055,0.05,1,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-141,K-141,BK-5830,250ml x 1,Bhannat Biostimulant 250ml x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-6595,K-6595,BK-5830,500ml x 1,Bhannat Biostimulant 500ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-142,K-142,BK-5830,1 Ltr x 1,Bhannat Biostimulant 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-143,K-142,BK-5830,1 Ltr x 3,Bhannat Biostimulant 1 Ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-144,K-142,BK-5830,1 Ltr x 5,Bhannat Biostimulant 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-145,K-142,BK-5830,1 Ltr  x 10,Bhannat Biostimulant 1 Ltr  x 10,11,10,10,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-5012,K-5012,BK-5830,5 ltr x 1,Bhannat Biostimulant 5 ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-5881,K-141,BK-5830,250 ml x 3,Bhannat Biostimulant 250 ml x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-6407,K-141,BK-5830,250ml x 2,Bhannat Biostimulant 250ml x 2,0.55,0.5,2,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-6408,K-141,BK-5830,250ml x 5,Bhannat Biostimulant 250ml x 5,1.375,1.25,5,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-6409,K-141,BK-5830,250ml x 10,Bhannat Biostimulant 250ml x 10,2.75,2.5,10,,,,,,,,,,,,,,,,,,
Fertilizer,Bio Stimulant,K-6410,K-141,BK-5830,250ml x 20,Bhannat Biostimulant 250ml x 20,5.5,5,20,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-433,K-433,BK-475,250ml x 1,Boost (Propiconazole 25 % EC) 250ml x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-6805,K-6805,BK-475,100ml x 1,Boost (Propiconazole 25 % EC) 100ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-6806,K-6805,BK-475,100ml x 2,Boost (Propiconazole 25 % EC) 100ml x 2,0.22,0.2,2,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-6807,K-6805,BK-475,100ml x 3,Boost (Propiconazole 25 % EC) 100ml x 3,0.33,0.3,3,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-6808,K-6805,BK-475,100ml x 5,Boost (Propiconazole 25 % EC) 100ml x 5,0.55,0.5,5,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-434,K-433,BK-475,250ml x 3,Boost (Propiconazole 25 % EC) 250ml x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-435,K-433,BK-475,250ml x 4,Boost (Propiconazole 25 % EC) 250ml x 4,1.1,1,4,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-436,K-433,BK-475,250ml x 6,Boost (Propiconazole 25 % EC) 250ml x 6,1.65,1.5,6,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-437,K-433,BK-475,250ml x 12,Boost (Propiconazole 25 % EC) 250ml x 12,3.3,3,12,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-438,K-433,BK-475,250ml x 20,Boost (Propiconazole 25 % EC) 250ml x 20,5.5,5,20,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-439,K-433,BK-475,250ml x 40,Boost (Propiconazole 25 % EC) 250ml x 40,11,10,40,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-1246,K-1246,BK-475,100ml x 1,Boost (Propiconazole 25 % EC) 100ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-7227,K-7227,BK-475,500 ml x 1,Boost (Propiconazole 25 % EC) 500 ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-7035,K-7035,BK-475,1 Litre x 1,Boost (Propiconazole 25 % EC) 1 Litre x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-6918,K-6918,BK-475,5 Ltr x 1,Boost (Propiconazole 25 % EC) 5 Ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-6368,K-6368,BK-490,100 ml x 1,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 100 ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-7324,K-6368,BK-490,100 ml x 2,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 100 ml x 2,0.22,0.2,2,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-6367,K-6367,BK-490,250 ml x 1,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 250 ml x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-7325,K-6367,BK-490,250 ml x 2,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 250 ml x 2,0.55,0.5,2,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-482,K-482,BK-490,500ml x 1,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 500ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-483,K-483,BK-490,1000ml x 1,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fungicide,Chemical Fungicide,K-484,K-483,BK-490,1000ml x 5,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
