displayName,sku,parentSku,itemQty,grossWeight,is_parent,parentDisplayName,parentGrossWeight,correctGrossWeight,isCorrectGrossWeight
Katyayani BPH Super (Pymetrozine 50 % wg) 250gm x 4,K-378,K-376,4,1.1,false,Katyayani BPH Super (Pymetrozine 50 % wg) 250gm x 1,0.275,1.1,true
Katyayani Apocalypse - Dinotefuran 20 % SG 100gm x 4,K-6681,K-416,4,0.44,false,Katyayani Apocalypse - Dinotefuran 20 % SG 100gm x 1,0.11,0.44,true
Katyayani IMD 178 - Imidacloprid 17.8 % SL 250 ml x 12,K-6440,K-336,12,3.3,false,Katyayani IMD 178 - Imidacloprid 17.8 % SL 250ml x 1,0.275,3.3,true
Katyayani IMD 178 - Imidacloprid 17.8 % SL 1 Ltr x 3,K-340,K-338,3,3.3,false,Katyayani IMD 178 - Imidacloprid 17.8 % SL 1 Ltr x 1,1.1,3.3,true
Katyayani 3in1 250ml x 3,K-10507,K-219,3,0.825,false,Katyayani 3in1 250ml x 1,0.275,0.825,true
Katyayani FANTASY Fipronil 5 % SC Insecticide 250ml x 4,K-346,K-344,4,1.1,false,Katyayani FANTASY Fipronil 5 % SC Insecticide 250ml x 1,0.275,1.1,true
Katyayani Finish it 100ml x 32,K-413,K-409,32,3.52,false,Katyayani Finish it 100ml x 1,0.11,3.52,true
Katyayani Apocalypse - Dinotefuran 20 % SG 100gm x 14,K-419,K-416,14,1.54,false,Katyayani Apocalypse - Dinotefuran 20 % SG 100gm x 1,0.11,1.54,true
Katyayani Spino45 - Spinosad 45 % sc 50ml x 20,K-405,K-402,20,1.1,false,Katyayani Spino45 - Spinosad 45 % sc 50ml x 1,0.055,1.1,true
Katyayani EMA5 - Emamectin benzoate 5 % SG 250gm x 12,K-321,K-318,12,3.3,false,Katyayani EMA5 - Emamectin benzoate 5 % SG 250gm x 1,0.275,3.3,true
Katyayani Pyrethrum Extract 1 Ltr X 16,K-1214,K-173,16,17.6,false,Katyayani Pyrethrum Extract 1Ltr x 1,1.1,17.6,true
Katyayani Metarhizium anisopliae 1 Ltr x 5,K-254,K-252,5,5.5,false,Katyayani Metarhizium anisopliae 1 Ltr x 1,1.1,5.5,true
Katyayani EMA5 - Emamectin benzoate 5 % SG 100 gm x 2,K-6564,K-317,2,0.22,false,Katyayani EMA5 - Emamectin benzoate 5 % SG 100gm x 1,0.11,0.22,true
Katyayani emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 1kg x 5,K-5721,K-5719,5,5.5,false,Katyayani emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 1kg x 1,1.1,5.5,true
Katyayani emamectin benzote 1.9% EC - Ema 19 1 Ltr x 10,K-282,K-279,10,11,false,Katyayani emamectin benzote 1.9% EC - Ema 19 1 Ltr x 1,1.1,11,true
Katyayani emamectin benzote 1.9% EC - Ema 19 1 Ltr x 5,K-281,K-279,5,5.5,false,Katyayani emamectin benzote 1.9% EC - Ema 19 1 Ltr x 1,1.1,5.5,true
Katyayani emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 500gm x 10,K-5722,K-5718,10,5.5,false,Katyayani emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 500gm  x 1,0.55,5.5,true
Katyayani K-Acepro 5 Kg x 4,K-194,K-7386,4,22,true,,,,Parent Not Found
Katyayani emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 250gm x 4,K-384,K-382,4,1.1,false,Katyayani emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 250gm x 1,0.275,1.1,true
Katyayani IMD 178 - Imidacloprid 17.8 % SL 250ml x 2,K-1100,K-336,2,0.55,false,Katyayani IMD 178 - Imidacloprid 17.8 % SL 250ml x 1,0.275,0.55,true
Katyayani Snake Repellant 900gm x 5,K-408,K-406,5,4.95,false,Katyayani Snake Repellant 900gm x 1 ,0.99,4.95,true
Katyayani Beauveria Bassiana 1 Ltr x 3,K-245,K-244,3,3.3,false,Katyayani Beauveria Bassiana 1 Ltr x 1,1.1,3.3,true
Katyayani chakrawarti (Thiamethoxam 12.6 % lambda cyhalothrin 9.5 % zc) 1 ltr x 10,K-6612,K-6502,10,11,false,Katyayani chakrawarti (Thiamethoxam 12.6 % lambda cyhalothrin 9.5 % zc) 1 ltr x 1,1.1,11,true
Katyayani Spino45 - Spinosad 45 % sc 50ml x 10,K-404,K-402,10,0.55,false,Katyayani Spino45 - Spinosad 45 % sc 50ml x 1,0.055,0.55,true
Katyayani Deltamethrin 1.25 ULV 1Ltr x 3,K-5675,K-214,3,3.3,false,Katyayani Deltamethrin 1.25 ULV 1 ltr x 1,1.1,3.3,true
Katyayani Snake Repellant 900gm x 2,K-407,K-406,2,1.98,false,Katyayani Snake Repellant 900gm x 1 ,0.99,1.98,true
Katyayani SPINO25 - Spinosad 2.5 % SC 100ml x 10,K-401,K-1245,10,1.1,false,Katyayani SPINO25 - Spinosad 2.5 % SC 100 ml x 1,0.11,1.1,true
Katyayani imida 30.5 - Imidacloprid 30.5 % SC 1 Ltr x 3,K-185,K-184,3,3.3,false,Katyayani imida 30.5 - Imidacloprid 30.5 % SC 1 Ltr x 1,1.1,3.3,true
Katyayani imida 30.5 - Imidacloprid 30.5 % SC 1 Ltr x 5,K-186,K-184,5,5.5,false,Katyayani imida 30.5 - Imidacloprid 30.5 % SC 1 Ltr x 1,1.1,5.5,true
Katyayani Thiamethoxam 30% FS - Docter 250ml x 200,K-309,K-304,200,55,false,Katyayani Thiamethoxam 30% FS - Docter 250ml x 1,0.275,55,true
Katyayani Temephos 50 EC 1 Ltr x 2,K-285,K-284,2,2.2,false,Katyayani Temephos 50 EC 1 Ltr x 1,1.1,2.2,true
Katyayani FANTASY Fipronil 5 % SC Insecticide 250ml x 3,K-345,K-344,3,0.825,false,Katyayani FANTASY Fipronil 5 % SC Insecticide 250ml x 1,0.275,0.825,true
Katyayani nashak (Fipronil 40% + Imidacloprid 40%) 40gm x 40,K-1213,K-353,40,1.76,false,Katyayani nashak (Fipronil 40% + Imidacloprid 40%) 40 gm x 1,0.044,1.76,true
Katyayani SPINO25 - Spinosad 2.5 % SC 100 ml x 4,K-992,K-1245,4,0.44,false,Katyayani SPINO25 - Spinosad 2.5 % SC 100 ml x 1,0.11,0.44,true
Katyayani BPH Super (Pymetrozine 50 % wg) 250gm x 2,K-377,K-376,2,0.55,false,Katyayani BPH Super (Pymetrozine 50 % wg) 250gm x 1,0.275,0.55,true
Katyayani Ashwamedh Diafenthiuron 50% WP 250gm x 3,K-362,K-361,3,0.825,false,Katyayani Ashwamedh Diafenthiuron 50% WP 250gm x 1,0.275,0.825,true
Katyayani BPH Super (Pymetrozine 50 % wg) 500gm x 4,K-5207,K-375,4,2.2,true,Katyayani BPH Super (Pymetrozine 50 % wg) 500gm x 1,0.55,2.2,true
Katyayani DIMETHOATE 30% EC 1 Ltr x 2,K-291,K-290,2,2.2,false,Katyayani DIMETHOATE 30% EC 1 Ltr x 1,1.1,2.2,true
Katyayani nashak (Fipronil 40% + Imidacloprid 40%) 100 gm x 4,K-356,K-354,4,0.44,false,Katyayani nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 1,0.11,0.44,true
Katyayani nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 2,K-355,K-354,2,0.22,false,Katyayani nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 1,0.11,0.22,true
Katyayani chakrawarti (Thiamethoxam 12.6 % lambda cyhalothrin 9.5 % zc) 250ml x 3 ,K-1081,K-388,3,0.825,false,Katyayani chakrawarti (Thiamethoxam 12.6 % lambda cyhalothrin 9.5 % zc) 250ml x 1,0.275,0.825,true
Katyayani Imd-70 - Imidacloprid 70 % WG 30 gm x 48,K-1067,K-176,48,1.584,false,Katyayani Imd-70 - Imidacloprid 70 % WG 30gm x 1,0.033,1.584,true
Katyayani neem oil 900ml x 5,K-207,K-205,5,4.95,false,Katyayani neem oil 900ml x 1,0.99,4.95,true
Katyayani Deltamethrin 2.8% EC DEL-28 1Ltr x 10,K-5843,K-936,10,11,false,Katyayani Deltamethrin 2.8% EC DEL-28 1 ltr x 1,1.1,11,true
Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 1 Ltr x 10,K-1276,K-5886,10,11,false,Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 1 Ltr x 1,1.1,11,true
Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 3,K-1367,K-1366,3,0.825,false,Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 1,0.275,0.825,true
Katyayani Anti virus 1 ltr x 10,K-6482,K-6427,10,11,false,Katyayani Anti virus 1 ltr x 1,1.1,11,true
Katyayani Fantasy 292 - Fipronil 2.92% EC 250ml x 20,K-1357,K-1352,20,5.5,false,Katyayani Fantasy 292 - Fipronil 2.92% EC 250ml x 1,0.275,5.5,true
Katyayani Chloropriphos 20 % ec 1 Ltr x 50,K-1286,K-1281,50,55,false,Katyayani Chloropriphos 20 % ec 1 Ltr x 1,1.1,55,true
Katyayani Chloro 50 - Chlorpyriphos 50% EC 1 Ltr x 4,K-1310,K-1308,4,4.4,false,Katyayani Chloro 50 - Chlorpyriphos 50% EC 1 Ltr x 1,1.1,4.4,true
Katyayani Cotton Bollworm Lure (HELICOVERPA ARMIGERA) 1 Pc x 20,K-891,K-893,20,0.066,false,,,,Parent Not Found
Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 1 Ltr x 10,K-1278,K-5205,10,11,false,Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 1ltr x 1,1.1,11,true
Katyayani Propcyp - Profenofos 40 % + Cypermethrin 4 % ec 1 Ltr x 20,K-171,K-167,20,22,false,Katyayani Propcyp - Profenofos 40 % + Cypermethrin 4 % ec 1 Ltr x 1,1.1,22,true
Katyayani 3in1 250ml x 20,K-224,K-219,20,5.5,false,Katyayani 3in1 250ml x 1,0.275,5.5,true
Katyayani BPH Super (Pymetrozine 50 % wg) 250gm x 20,K-380,K-376,20,5.5,false,Katyayani BPH Super (Pymetrozine 50 % wg) 250gm x 1,0.275,5.5,true
Katyayani Imd-70 - Imidacloprid 70 % WG 30gm x 28,K-180,K-176,28,0.924,false,Katyayani Imd-70 - Imidacloprid 70 % WG 30gm x 1,0.033,0.924,true
Katyayani KACIN (abamectin 1.9) 100ml x 2,K-5462,K-5461,2,0.22,false,Katyayani KACIN (abamectin 1.9) 100ml x 1,0.11,0.22,true
Katyayani 2in1 fogger 1 ltr x 10,K-352,K-350,10,11,false,Katyayani 2in1 fogger 1 ltr x 1,1.1,11,true
Katyayani Deltamethrin 2 % EW - DEW 1Ltr x 50,K-5600,K-6024,50,55,false,Katyayani Deltamethrin 2 % EW - DEW 1ltr x 1,1.1,55,true
Katyayani CHLORO GR (chloropyriphos 10%gr) 1kg x 9,K-1113,K-1111,9,9.9,false,Katyayani CHLORO GR (chloropyriphos 10%gr) 1kg x 1,1.1,9.9,true
Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 60 ml x 10,K-6694,K-1359,10,0.66,false,Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 60 ml x 1 ,0.066,0.66,true
Katyayani Chloropriphos 20 % ec 1 Ltr x 20,K-1285,K-1281,20,22,false,Katyayani Chloropriphos 20 % ec 1 Ltr x 1,1.1,22,true
Katyayani Katappa - Cartap hydrochloride 4% GR 25 KG x 16,K-1324,K-1320,16,440,false,Katyayani Katappa - Cartap hydrochloride 4% GR 25 KG x 1,27.5,440,true
Katyayani Anti Malarial Oil (Oil Base) 25 ltr x 4,K-960,K-6728,4,110,true,Katyayani Cypermethrin 25% EC 25 ltr x 1,27.5,110,true
Katyayani Fantasy 292 - Fipronil 2.92% EC 250ml x 7,K-1355,K-1352,7,1.925,false,Katyayani Fantasy 292 - Fipronil 2.92% EC 250ml x 1,0.275,1.925,true
Katyayani NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 1Ltr x 3,K-5557,K-5556,3,3.3,false,Katyayani NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 1Ltr x 1,1.1,3.3,true
Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 7,K-1369,K-1366,7,1.925,false,Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 1,0.275,1.925,true
Katyayani Diamond Back Moth Lure (PLUTELLA XYLOSTELLA) 1 Pc x 10,K-894,K-893,10,0.033,false,,,,Parent Not Found
Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 500gm x 10,K-1399,K-6683,10,5.5,false,Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 500gm x 1,0.55,5.5,true
Katyayani Anti virus 250 ml x 10,K-6480,K-5564,10,2.75,false,Katyayani Anti virus 250ml x 1,0.275,2.75,true
Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 30 ml x 10,K-6155,K-5027,10,0.33,false,Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 30ml x 1,0.033,0.33,true
Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 4kg x 80,K-1262,K-5206,80,352,false,Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 4kg x 1,4.4,352,true
Katyayani Chloro 50 - Chlorpyriphos 50% EC 1 Ltr x 2,K-1309,K-1308,2,2.2,false,Katyayani Chloro 50 - Chlorpyriphos 50% EC 1 Ltr x 1,1.1,2.2,true
Katyayani Eggplant Fruit & Shoot Borer Lure (LEUCINODES ORBONALIS) 1 Pc x 20,K-899,K-897,20,0.066,false,,,,Parent Not Found
Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 30 ml x 5,K-6154,K-5027,5,0.165,false,Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 30ml x 1,0.033,0.165,true
Katyayani Ditox - Diflubenzuron 25% WP 250gm x 20,K-1378,K-1373,20,5.5,false,Katyayani Ditox - Diflubenzuron 25% WP 250gm x 1,0.275,5.5,true
Katyayani Fall Army Worm Lure (SPODOPTERA FRUGIPERDA) 1 Pc x 10,K-902,K-901,10,0.033,false,,,,Parent Not Found
Katyayani NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1kg x 10,K-5563,K-5560,10,11,false,Katyayani NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1KG x 1,1.1,11,true
Katyayani Deltamethrin 2.5% WP 1kg x 30,K-5202,K-5203,30,33,false,Katyayani Deltamethrin 2.5% WP 1kg x 1,1.1,33,true
Katyayani Anti virus 1 ltr x 5,K-6481,K-6427,5,5.5,false,Katyayani Anti virus 1 ltr x 1,1.1,5.5,true
Katyayani Deltamethrin 2.5% WP 1 kg x 50,K-963,K-5203,50,55,false,Katyayani Deltamethrin 2.5% WP 1kg x 1,1.1,55,true
Katyayani Anti virus 1 ltr x 2,K-6604,K-6427,2,2.2,false,Katyayani Anti virus 1 ltr x 1,1.1,2.2,true
Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 250ml x 3,K-5583,K-5582,3,0.825,false,Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 250ml x 1,0.275,0.825,true
Katyayani Katappa - Cartap hydrochloride 4% GR 25 KG x 2,K-1321,K-1320,2,55,false,Katyayani Katappa - Cartap hydrochloride 4% GR 25 KG x 1,27.5,55,true
Katyayani Ditox - Diflubenzuron 25% WP 250gm x 4,K-1375,K-1373,4,1.1,false,Katyayani Ditox - Diflubenzuron 25% WP 250gm x 1,0.275,1.1,true
Katyayani Deltamethrin 2.5% SC DEL-25 1Ltr x 10,K-5846,K-937,10,11,false,Katyayani Deltamethrin 2.5% SC DEL-25 1 ltr x 1,1.1,11,true
Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 60 ml x 4,K-1361,K-1359,4,0.264,false,Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 60 ml x 1 ,0.066,0.264,true
Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 100 KG x 10,K-1337,K-1335,10,1100,false,Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 100 KG x 1,110,1100,true
Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 250ml x 40,K-5587,K-5582,40,11,false,Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 250ml x 1,0.275,11,true
Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 250ml x 12,K-5585,K-5582,12,3.3,false,Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 250ml x 1,0.275,3.3,true
Katyayani Katappa - Cartap hydrochloride 4% GR 5Kg x 3,K-5684,K-5229,3,16.5,false,Katyayani Katappa - Cartap hydrochloride 4% GR 5kg x 1,5.5,16.5,true
Katyayani Red Palm Weevil Lure (RHYNCHOPHORUS FERRUGINEUS) 1 Pc x 20,K-915,K-913,20,0.066,false,,,,Parent Not Found
Katyayani DIMETHOATE 30% EC 1 Ltr x 5,K-292,K-290,5,5.5,false,Katyayani DIMETHOATE 30% EC 1 Ltr x 1,1.1,5.5,true
Katyayani Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 3,K-5164,K-5163,3,3.3,false,Katyayani Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 1 ,1.1,3.3,true
Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 20,K-5549,K-5545,20,5.5,false,Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 1,0.275,5.5,true
Katyayani Joker - Fipronil 80% WDG 40gm x 3,K-1267,K-1266,3,0.132,false,Katyayani Joker - Fipronil 80% WDG 40gm x 1,0.044,0.132,true
Katyayani Cypermethrin 25% EC 1 ltr x 50,K-1265,K-5237,50,55,false,Katyayani K-Cyper10 (Cypermethrin 10% EC) 1ltr x 1,1.1,55,true
Katyayani Eggplant Fruit & Shoot Borer Lure (LEUCINODES ORBONALIS) 1 Pc x 50,K-900,K-897,50,0.165,false,,,,Parent Not Found
Katyayani Verticillium Lecanii Bio Insecticide Powder 1 kg x 3,K-5168,K-5167,3,3.3,false,Katyayani Verticillium Lecanii Bio Insecticide Powder 1 kg x 1 ,1.1,3.3,true
Katyayani Beetle Lure (DYNASTINAE) 1 Pc x 5,K-886,K-5788,5,0.0165,true,Katyayani Beetle Lure (DYNASTINAE) 1pc x 1,0.0033,0.0165,true
Katyayani Anti virus 250 ml x 20,K-6483,K-5564,20,5.5,false,Katyayani Anti virus 250ml x 1,0.275,5.5,true
Katyayani Melon Fly Lure (BACTROCERA CUCURBITAE) 1 Pc x 20,K-911,K-909,20,0.066,false,,,,Parent Not Found
Katyayani Fantasy - Fipronil 0.3GR 5kg x 10,K-5101,K-5791,10,55,false,Katyayani Fantasy - Fipronil 0.3GR 5kg x 1,5.5,55,true
Katyayani FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 1Ltr x 5,K-5590,K-5588,5,5.5,false,Katyayani FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 1Ltr x 1,1.1,5.5,true
Katyayani neem oil 900ml x 20,K-209,K-205,20,19.8,false,Katyayani neem oil 900ml x 1,0.99,19.8,true
Katyayani MITE FREE (fenpyroximate 5% SC) 1Ltr x 5,K-5624,K-5622,5,5.5,false,Katyayani MITE FREE (fenpyroximate 5% SC) 1Ltr x 1,1.1,5.5,true
Katyayani Fall Army Worm Lure (SPODOPTERA FRUGIPERDA) 1 Pc x 50,K-904,K-901,50,0.165,false,,,,Parent Not Found
Katyayani Fall Army Worm Lure (SPODOPTERA FRUGIPERDA) 1 Pc x 20,K-903,K-901,20,0.066,false,,,,Parent Not Found
Katyayani Flubendiamide 39.35 % sc – Fluben 30ml x 10,K-1257,K-1249,10,0.33,false,Katyayani Flubendiamide 39.35 % sc – Fluben 30ml x 1,0.033,0.33,true
Katyayani Chloropriphos 20 % ec 1 Ltr x 5,K-1283,K-1281,5,5.5,false,Katyayani Chloropriphos 20 % ec 1 Ltr x 1,1.1,5.5,true
Katyayani Katappa - Cartap hydrochloride 4% GR 1 KG X 100,K-5228,K-5931,100,110,false,Katyayani Katappa - Cartap hydrochloride 4% GR 1kg x 1,1.1,110,true
Katyayani Shivi - Fenpropathrin 30 % EC 250ml x 3,K-1346,K-1345,3,0.825,false,Katyayani Shivi - Fenpropathrin 30 % EC 250ml x 1,0.275,0.825,true
Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 1 Ltr x 3,K-5887,K-5886,3,3.3,false,Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 1 Ltr x 1,1.1,3.3,true
Katyayani Temos - G | Temephos 1% SG 50kg x 20 ,K-5172,K-6719,20,1100,false,Katyayani Temos - G ( Temephos 1% SG ) 50kg x 1,55,1100,true
Katyayani Chloropriphos 20 % ec 5 Ltr  x 20,K-1287,K-1281,20,110,false,Katyayani Chloropriphos 20 % ec 1 Ltr x 1,1.1,22,false
Katyayani Beetle Lure (DYNASTINAE) 1 Pc x 10,K-887,K-886,10,0.033,false,,,,Parent Not Found
Katyayani CHLORO GR (chloropyriphos 10%gr) 1kg x 19,K-1114,K-1111,19,20.9,false,Katyayani CHLORO GR (chloropyriphos 10%gr) 1kg x 1,1.1,20.9,true
Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 4 kg x 10,K-1259,K-5206,10,44,false,Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 4kg x 1,4.4,44,true
Katyayani NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1kg x 5,K-5562,K-5560,5,5.5,false,Katyayani NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1KG x 1,1.1,5.5,true
Katyayani Tobacco Caterpillar Lure (SPODOPTERA LITURA) 1 Pc x 20,K-918,BK-99,20,0.066,false,,,,Parent Not Found
Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 20,K-1371,K-1366,20,5.5,false,Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 1,0.275,5.5,true
Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 1Ltr x 3,K-5578,K-5577,3,3.3,false,Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 1Ltr x 1,1.1,3.3,true
Katyayani Imd-70 - Imidacloprid 70 % WG 30gm x 12,K-178,K-176,12,0.396,false,Katyayani Imd-70 - Imidacloprid 70 % WG 30gm x 1,0.033,0.396,true
Katyayani Temephos 50 EC 1 Ltr x 50,K-288,K-284,50,55,false,Katyayani Temephos 50 EC 1 Ltr x 1,1.1,55,true
Katyayani Ashwamedh Diafenthiuron 50% WP 250gm x 7,K-1096,K-361,7,1.925,false,Katyayani Ashwamedh Diafenthiuron 50% WP 250gm x 1,0.275,1.925,true
Katyayani Verticillium Lecanii Bio Insecticide Powder 1 kg x 5,K-5169,K-5167,5,5.5,false,Katyayani Verticillium Lecanii Bio Insecticide Powder 1 kg x 1 ,1.1,5.5,true
Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 134gm x 3,K-6678,K-1395,3,0.4422,true,Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 134gm x 1,0.1474,0.4422,true
Katyayani Deltamethrin 2.8% EC DEL-28 1 ltr x 3,K-5841,K-936,3,3.3,false,Katyayani Deltamethrin 2.8% EC DEL-28 1 ltr x 1,1.1,3.3,true
Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 2,K-5974,K-5545,2,0.55,true,Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 1,0.275,0.55,true
Katyayani NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1KG x 3,K-5553,K-5552,3,3.3,false,Katyayani NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1KG x 1,1.1,3.3,true
Katyayani White Grub Lure (HOLOTRICHIA CONSANGUINEA/SERRATA) 1 Pc x 20,K-922,K-920,20,0.066,false,,,,Parent Not Found
Katyayani CHLORO GR (chloropyriphos 10%gr) 1kg x 4,K-1112,K-1111,4,4.4,false,Katyayani CHLORO GR (chloropyriphos 10%gr) 1kg x 1,1.1,4.4,true
Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 12,K-1370,K-1366,12,3.3,false,Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 1,0.275,3.3,true
Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 500gm x 20,K-1400,K-6683,20,11,false,Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 500gm x 1,0.55,11,true
Katyayani Cotton Bollworm Lure (HELICOVERPA ARMIGERA) 1 Pc x 10,K-890,K-893,10,0.033,false,,,,Parent Not Found
Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 500 gm x 3,K-1397,K-6683,3,1.65,false,Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 500gm x 1,0.55,1.65,true
Katyayani Beauveria Bassiana Bio Insecticide Powder 1 kg x 10,K-5158,K-5155,10,11,false,Katyayani Beauveria Bassiana Bio Insecticide Powder 1 kg x 1 ,1.1,11,true
Katyayani Red Palm Weevil Lure (RHYNCHOPHORUS FERRUGINEUS) 1 Pc x 10,K-914,K-913,10,0.033,false,,,,Parent Not Found
Katyayani Ditox - Diflubenzuron 25% WP 250gm x 6,K-1376,K-1373,6,1.65,false,Katyayani Ditox - Diflubenzuron 25% WP 250gm x 1,0.275,1.65,true
Katyayani Anti virus 250ml x 4,K-5566,K-5564,4,1.1,false,Katyayani Anti virus 250ml x 1,0.275,1.1,true
Katyayani Shivi - Fenpropathrin 30 % EC 250ml x 12,K-1349,K-1345,12,3.3,false,Katyayani Shivi - Fenpropathrin 30 % EC 250ml x 1,0.275,3.3,true
Katyayani NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1kg x 10,K-5555,K-5552,10,11,false,Katyayani NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1KG x 1,1.1,11,true
Katyayani Flubendiamide 39.35 % sc – Fluben 30mlx 2,K-1255,K-1249,2,0.066,false,Katyayani Flubendiamide 39.35 % sc – Fluben 30ml x 1,0.033,0.066,true
Katyayani Beauveria Bassiana Bio Insecticide Powder 1 kg x 3,K-5156,K-5155,3,3.3,false,Katyayani Beauveria Bassiana Bio Insecticide Powder 1 kg x 1 ,1.1,3.3,true
Katyayani KACIN (abamectin 1.9) 100ml x 10,K-5464,K-5461,10,1.1,false,Katyayani KACIN (abamectin 1.9) 100ml x 1,0.11,1.1,true
Katyayani PINK BOLLWORM lure 1 Pc x 20,K-928,BK-102,20,0.066,false,,,,Parent Not Found
Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 40,K-5550,K-5545,40,11,false,Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 1,0.275,11,true
Katyayani 3in1 100ml x 10,K-221,K-217,10,1.1,false,Katyayani 3in1 100ml x 1,0.11,1.1,true
Katyayani BT Bio Larvicide liquid 1 Ltr x 5,K-422,K-420,5,5.5,false,Katyayani BT Bio Larvicide liquid 1 Ltr x 1,1.1,5.5,true
Katyayani Imd-70 - Imidacloprid 70 % WG 30 gm x 24,K-1066,K-176,24,0.792,false,Katyayani Imd-70 - Imidacloprid 70 % WG 30gm x 1,0.033,0.792,true
