"displayName","sku","parentSku","itemQty","grossWeight","is_parent","parentDisplayName","parentGrossWeight","correctGrossWeight","isCorrectGrossWeight"
"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 250gm x 1","K-6684","K-6684",1,0.275,true,"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 250gm x 1",0.275,0.275,true
"Katyayani CHLORO GR (chloropyriphos 10%gr) 25 kg x 1","K-6266","K-6266",1,27.5,true,"Katyayani CHLORO GR (chloropyriphos 10%gr) 25 kg x 1",27.5,27.5,true
"Katyayani Propcyp - Profenofos 40 % + Cypermethrin 4 % ec 25 ltr x 1","K-6316","K-6316",1,27.5,true,"Katyayani Propcyp - Profenofos 40 % + Cypermethrin 4 % ec 25 ltr x 1",27.5,27.5,true
"Katyayani Sporothrix Fungorum 25 Ltr x 1","K-6571","K-6571",1,27.5,true,"Katyayani Sporothrix Fungorum 25 Ltr x 1",27.5,27.5,true
"Katyayani imida 30.5 - Imidacloprid 30.5 % SC 400ml x 1","K-1069","K-1069",1,0.44,true,"Katyayani imida 30.5 - Imidacloprid 30.5 % SC 400ml x 1",0.44,0.44,true
"Katyayani neem oil 250ml x 1","K-6659","K-6659",1,0.275,true,"Katyayani neem oil 250ml x 1",0.275,0.275,true
"Katyayani neem oil 200ml x 1","K-1191","K-1191",1,0.22,true,"Katyayani neem oil 200ml x 1",0.22,0.22,true
"Katyayani BT Bio Larvicide Powder 1 kg x 1 ","K-5159","K-5159",1,1.1,true,"Katyayani BT Bio Larvicide Powder 1 kg x 1 ",1.1,1.1,true
"Katyayani Joker - Fipronil 80% WDG 2 gm x 1","K-6260","K-6260",1,0.0022,true,"Katyayani Joker - Fipronil 80% WDG 2 gm x 1",0.0022,0.0022,true
"Katyayani Novaluron 10% EC 1LTR X 1","K-5832","K-5832",1,1.1,true,"Katyayani Novaluron 10% EC 1LTR X 1",1.1,1.1,true
"Katyayani Lenux - Lambdacylhalothrin 10% WP 62.5gm x 1","K-1178","K-1178",1,0.06875,true,"Katyayani Lenux - Lambdacylhalothrin 10% WP 62.5gm x 1",0.06875,0.06875,true
"Katyayani INDOXACARB 14.5% SC 100ml x 1","K-5770","K-5770",1,0.11,true,"Katyayani INDOXACARB 14.5% SC 100ml x 1",0.11,0.11,true
"Katyayani KACIN (abamectin 1.9) 100ml x 1","K-5461","K-5461",1,0.11,true,"Katyayani KACIN (abamectin 1.9) 100ml x 1",0.11,0.11,true
"Katyayani Fall Army Worm Lure (SPODOPTERA FRUGIPERDA) 1 Pc x 1","K-6436","K-6436",1,0.0033,true,"Katyayani Fall Army Worm Lure (SPODOPTERA FRUGIPERDA) 1 Pc x 1",0.0033,0.0033,true
"Katyayani PINK BOLLWORM lure 1 pc x 1","K-6424","K-6424",1,0.0033,true,"Katyayani PINK BOLLWORM lure 1 pc x 1",0.0033,0.0033,true
"Katyayani Deltamethrin 2.5% WP 1kg x 1","K-5203","K-5203",1,1.1,true,"Katyayani Deltamethrin 2.5% WP 1kg x 1",1.1,1.1,true
"Katyayani MITE FREE (fenpyroximate 5% SC) 1Ltr x 1","K-5622","K-5622",1,1.1,true,"Katyayani MITE FREE (fenpyroximate 5% SC) 1Ltr x 1",1.1,1.1,true
"Katyayani Beauveria Bassiana Bio Insecticide Powder 100gm x 1","K-5797","K-5797",1,0.11,true,"Katyayani Beauveria Bassiana Bio Insecticide Powder 100gm x 1",0.11,0.11,true
"Katyayani Anti virus 500 ml x 1","K-6426","K-6426",1,0.55,true,"Katyayani Anti virus 500 ml x 1",0.55,0.55,true
"Katyayani Ditox - Diflubenzuron 25% WP 500 gm x 1","K-6229","K-6229",1,0.55,true,"Katyayani Ditox - Diflubenzuron 25% WP 500 gm x 1",0.55,0.55,true
"Katyayani Flubendiamide 39.35 % sc – Fluben 50ml x 1","K-5805","K-5805",1,0.055,true,"Katyayani Flubendiamide 39.35 % sc – Fluben 50ml x 1",0.055,0.055,true
"Katyayani NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1KG x 1","K-5552","K-5552",1,1.1,true,"Katyayani NEMA PRIME (Pochonia chlamydposporia 1% W.P) 1KG x 1",1.1,1.1,true
"Katyayani Katappa - Cartap hydrochloride 4% GR 25 KG x 1","K-1320","K-1320",1,27.5,true,"Katyayani Katappa - Cartap hydrochloride 4% GR 25 KG x 1",27.5,27.5,true
"Katyayani Pigeon repellent 9 ltr x 1","K-5315","K-5315",1,9.9,true,"Katyayani Pigeon repellent 9 ltr x 1",9.9,9.9,true
"Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 1","K-1366","K-1366",1,0.275,true,"Katyayani Naagpash - Novaluron 5.25% + Indoxacarb 4.5% SC 250ml x 1",0.275,0.275,true
"Katyayani Anti Malarial Oil (Oil Base) 5ltr x 1","K-5728","K-5728",1,5.5,true,"Katyayani Anti Malarial Oil (Oil Base) 5ltr x 1",5.5,5.5,true
"Katyayani Flubendiamide 39.35 % sc – Fluben 10ml x 1","K-5901","K-5901",1,0.011,true,"Katyayani Flubendiamide 39.35 % sc – Fluben 10ml x 1",0.011,0.011,true
"Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 5 kg x 1","K-5368","K-5368",1,5.5,true,"Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 5 kg x 1",5.5,5.5,true
"Katyayani alphacypermethrin 5% wp 1kg x 1","K-5833","K-5833",1,1.1,true,"Katyayani alphacypermethrin 5% wp 1kg x 1",1.1,1.1,true
"Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 100ml x 1","K-6031","K-6031",1,0.11,true,"Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 100ml x 1",0.11,0.11,true
"Katyayani Thioxam -Thiamethoxam 25 % wg 5 gm x 1","K-6362","K-6362",1,0.0055,true,"Katyayani Thioxam -Thiamethoxam 25 % wg 5 gm x 1",0.0055,0.0055,true
"Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 4kg x 1","K-5206","K-5206",1,4.4,true,"Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 4kg x 1",4.4,4.4,true
"Katyayani Propcyp - Profenofos 40 % + Cypermethrin 4 % ec 500 ml x 1","K-5896","K-5896",1,0.55,true,"Katyayani Propcyp - Profenofos 40 % + Cypermethrin 4 % ec 500 ml x 1",0.55,0.55,true
"Katyayani Imd-70 - Imidacloprid 70 % WG 5kg x 1","K-5201","K-5201",1,5.5,true,"Katyayani Imd-70 - Imidacloprid 70 % WG 5kg x 1",5.5,5.5,true
"Katyayani Imd-70 - Imidacloprid 70 % WG 500gm x 1","K-6010","K-6010",1,0.55,true,"Katyayani Imd-70 - Imidacloprid 70 % WG 500gm x 1",0.55,0.55,true
"Katyayani EMA5 - Emamectin benzoate 5 % SG 50gm x 1","K-5005","K-5005",1,0.055,true,"Katyayani EMA5 - Emamectin benzoate 5 % SG 50gm x 1",0.055,0.055,true
"Katyayani Ashwamedh Diafenthiuron 50% WP 25 kg x 1","K-6281","K-6281",1,27.5,true,"Katyayani Ashwamedh Diafenthiuron 50% WP 25 kg x 1",27.5,27.5,true
"Katyayani Fantasy - Fipronil 0.3GR 1kg x 1","K-5976","K-5976",1,1.1,true,"Katyayani Fantasy - Fipronil 0.3GR 1kg x 1",1.1,1.1,true
"Katyayani Flubendiamide 39.35 % sc – Fluben 30ml x 1","K-1249","K-1249",1,0.033,true,"Katyayani Flubendiamide 39.35 % sc – Fluben 30ml x 1",0.033,0.033,true
"Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 1 Ltr x 1","K-5886","K-5886",1,1.1,true,"Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 1 Ltr x 1",1.1,1.1,true
"Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 1kg x 1","K-5872","K-5872",1,1.1,true,"Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 1kg x 1",1.1,1.1,true
"Katyayani Chloro 50 - Chlorpyriphos 50% EC 500 ml x 1","K-6279","K-6279",1,0.55,true,"Katyayani Chloro 50 - Chlorpyriphos 50% EC 500 ml x 1",0.55,0.55,true
"Katyayani NEMA PRIME (Pochonia chlamydposporia 1% W.P) 25kg x 1","K-5990","K-5990",1,27.5,true,"Katyayani NEMA PRIME (Pochonia chlamydposporia 1% W.P) 25kg x 1",27.5,27.5,true
"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 60 ml x 1 ","K-1359","K-1359",1,0.066,true,"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 60 ml x 1 ",0.066,0.066,true
"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 1kg x 1","K-6045","K-6045",1,1.1,true,"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 1kg x 1",1.1,1.1,true
"Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 100 KG x 1","K-1335","K-1335",1,110,true,"Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 100 KG x 1",110,110,true
"Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 500ml x 1","K-5929","K-5929",1,0.55,true,"Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 500ml x 1",0.55,0.55,true
"Katyayani KEECHAK (tolfenpyrad 15 % ec) 1ltr x 1","K-6704","K-6704",1,1.1,true,"Katyayani KEECHAK (tolfenpyrad 15 % ec) 1ltr x 1",1.1,1.1,true
"Katyayani NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1KG x 1","K-5560","K-5560",1,1.1,true,"Katyayani NEMOTODE PLUS (BIO PESTICIDES Verticillium Chlamydosporium 1% WP) 1KG x 1",1.1,1.1,true
"Katyayani Virat 505 (chlorpyriphos 50%+ cypermethrin 5% ec) 500 ml x 1","K-6365","K-6365",1,0.55,true,"Katyayani Virat 505 (chlorpyriphos 50%+ cypermethrin 5% ec) 500 ml x 1",0.55,0.55,true
"Katyayani EMA5 - Emamectin benzoate 5 % SG 1kg x 1","K-5714","K-5714",1,1.1,true,"Katyayani EMA5 - Emamectin benzoate 5 % SG 1kg x 1",1.1,1.1,true
"Katyayani Thioxam -Thiamethoxam 25 % wg 250gm x 1","K-367","K-367",1,0.275,true,"Katyayani Thioxam -Thiamethoxam 25 % wg 250gm x 1",0.275,0.275,true
"Katyayani Propcyp - Profenofos 40 % + Cypermethrin 4 % ec 1 Ltr x 1","K-167","K-167",1,1.1,true,"Katyayani Propcyp - Profenofos 40 % + Cypermethrin 4 % ec 1 Ltr x 1",1.1,1.1,true
"Katyayani Apocalypse - Dinotefuran 20 % SG 250gm x 1","K-5909","K-5909",1,0.275,true,"Katyayani Apocalypse - Dinotefuran 20 % SG 250gm x 1",0.275,0.275,true
"Katyayani Deltamethrin 2.8% EC DEL-28 1 ltr x 1","K-936","K-936",1,1.1,true,"Katyayani Deltamethrin 2.8% EC DEL-28 1 ltr x 1",1.1,1.1,true
"Katyayani CHLORO GR (chloropyriphos 10%gr) 1kg x 1","K-1111","K-1111",1,1.1,true,"Katyayani CHLORO GR (chloropyriphos 10%gr) 1kg x 1",1.1,1.1,true
"Katyayani Verticillium Lecanii Bio Insecticide Powder 100gm x 1","K-5799","K-5799",1,0.11,true,"Katyayani Verticillium Lecanii Bio Insecticide Powder 100gm x 1",0.11,0.11,true
"Katyayani Deltamethrin 2.5% SC DEL-25 1 ltr x 1","K-937","K-937",1,1.1,true,"Katyayani Deltamethrin 2.5% SC DEL-25 1 ltr x 1",1.1,1.1,true
"Katyayani Pigeon repellent 4500ML x 1","K-5314","K-5314",1,4.95,true,"Katyayani Pigeon repellent 4500ML x 1",4.95,4.95,true
"Katyayani Anti virus 250ml x 1","K-5564","K-5564",1,0.275,true,"Katyayani Anti virus 250ml x 1",0.275,0.275,true
"Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 1","K-6037","K-6037",1,0.275,true,"Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 1",0.275,0.275,true
"Katyayani Ditox - Diflubenzuron 25% WP 250gm x 1","K-1373","K-1373",1,0.275,true,"Katyayani Ditox - Diflubenzuron 25% WP 250gm x 1",0.275,0.275,true
"Katyayani INDOXACARB 14.5% SC 500ml x 1","K-5851","K-5851",1,0.55,true,"Katyayani INDOXACARB 14.5% SC 500ml x 1",0.55,0.55,true
"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 500gm x 1","K-6683","K-6683",1,0.55,true,"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 500gm x 1",0.55,0.55,true
"Katyayani Cypermethrin 25% EC 1ltr x 1","K-5209","K-5209",1,1.1,true,"Katyayani Cypermethrin 25% EC 1ltr x 1",1.1,1.1,true
"Katyayani Katappa - Cartap hydrochloride 4% GR 1kg x 1","K-5931","K-5931",1,1.1,true,"Katyayani Katappa - Cartap hydrochloride 4% GR 1kg x 1",1.1,1.1,true
"Katyayani Flubendiamide 39.35 % sc – Fluben 1 ltr x 1","K-6573","K-6573",1,1.1,true,"Katyayani Flubendiamide 39.35 % sc – Fluben 1 ltr x 1",1.1,1.1,true
"Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 25 KG x 1","K-1333","K-1333",1,27.5,true,"Katyayani THIAMETHOXAM 0.9% + FIPRONIL 0.2% GR (THIONIL) 25 KG x 1",27.5,27.5,true
"Katyayani Fantasy - Fipronil 0.3GR 25 kgs x 1","K-6557","K-6557",1,27.5,true,"Katyayani Fantasy - Fipronil 0.3GR 25 kgs x 1",27.5,27.5,true
"Katyayani Beauveria Bassiana Bio Insecticide Powder 1 kg x 1 ","K-5155","K-5155",1,1.1,true,"Katyayani Beauveria Bassiana Bio Insecticide Powder 1 kg x 1 ",1.1,1.1,true
"Katyayani Katappa - Cartap hydrochloride 4% GR 5kg x 1","K-5229","K-5229",1,5.5,true,"Katyayani Katappa - Cartap hydrochloride 4% GR 5kg x 1",5.5,5.5,true
"Katyayani INDOXACARB 14.5% SC 250ml x 1","K-5933","K-5933",1,0.275,true,"Katyayani INDOXACARB 14.5% SC 250ml x 1",0.275,0.275,true
"Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 1ltr x 1","K-6701","K-6701",1,1.1,true,"Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 1ltr x 1",1.1,1.1,true
"Katyayani Spino45 - Spinosad 45 % sc 1ltr x 1","K-5922","K-5922",1,1.1,true,"Katyayani Spino45 - Spinosad 45 % sc 1ltr x 1",1.1,1.1,true
"Katyayani Snake Repellent Granuals 12kg x 1","K-5916","K-5916",1,13.2,true,"Katyayani Snake Repellent Granuals 12kg x 1",13.2,13.2,true
"Katyayani K-MITE Hexythiazox 5.45% EC 1Ltr x 1","K-5834","K-5834",1,1.1,true,"Katyayani K-MITE Hexythiazox 5.45% EC 1Ltr x 1",1.1,1.1,true
"Katyayani Chloro 50 - Chlorpyriphos 50% EC 25LTR X 1","K-6034","K-6034",1,27.5,true,"Katyayani Chloro 50 - Chlorpyriphos 50% EC 25LTR X 1",27.5,27.5,true
"Katyayani Pigeon repellent 1750ML x 1","K-5313","K-5313",1,1.925,true,"Katyayani Pigeon repellent 1750ML x 1",1.925,1.925,true
"Katyayani Anti virus 1 ltr x 1","K-6427","K-6427",1,1.1,true,"Katyayani Anti virus 1 ltr x 1",1.1,1.1,true
"Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 250ml x 1","K-5582","K-5582",1,0.275,true,"Katyayani FANTASY PLUS(Fipronil 4% + Acetamipirid 4% w/w SC) 250ml x 1",0.275,0.275,true
"Katyayani Eggplant Fruit & Shoot Borer Lure (LEUCINODES ORBONALIS) 1 pc x 1","K-5820","K-5820",1,0.0033,true,"Katyayani Eggplant Fruit & Shoot Borer Lure (LEUCINODES ORBONALIS) 1 pc x 1",0.0033,0.0033,true
"Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 1","K-5545","K-5545",1,0.275,true,"Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 1",0.275,0.275,true
"Katyayani FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 100 ml  x 1","K-6493","K-6493",1,0.11,true,"Katyayani FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 100 ml  x 1",0.11,0.11,true
"Katyayani Melon Fly Lure (BACTROCERA CUCURBITAE) 1 pc x 1","K-5836","K-5836",1,0.0033,true,"Katyayani Melon Fly Lure (BACTROCERA CUCURBITAE) 1 pc x 1",0.0033,0.0033,true
"Katyayani Katappa - Cartap hydrochloride 4% GR 60kg x 1","K-5211","K-5211",1,66,true,"Katyayani Katappa - Cartap hydrochloride 4% GR 60kg x 1",66,66,true
"Katyayani Alphacypermethrin 10% SC 1 LTR x 1","K-1305","K-1305",1,1.1,true,"Katyayani Alphacypermethrin 10% SC 1 LTR x 1",1.1,1.1,true
"Katyayani MITE FREE (fenpyroximate 5% SC) 500ml x 1","K-5893","K-5893",1,0.55,true,"Katyayani MITE FREE (fenpyroximate 5% SC) 500ml x 1",0.55,0.55,true
"Katyayani Imd-70 - Imidacloprid 70 % WG 1kg x 1","K-6022","K-6022",1,1.1,true,"Katyayani Imd-70 - Imidacloprid 70 % WG 1kg x 1",1.1,1.1,true
"Katyayani Fantasy 292 - Fipronil 2.92% EC 250ml x 1","K-1352","K-1352",1,0.275,true,"Katyayani Fantasy 292 - Fipronil 2.92% EC 250ml x 1",0.275,0.275,true
"Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 100ml X 1","K-5848","K-5848",1,0.11,true,"Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 100ml X 1",0.11,0.11,true
"Katyayani Tobacco Caterpillar Lure (SPODOPTERA LITURA) 1 Pc x 1","K-6052","K-6052",1,0.0033,true,"Katyayani Tobacco Caterpillar Lure (SPODOPTERA LITURA) 1 Pc x 1",0.0033,0.0033,true
"Katyayani KACIN (abamectin 1.9) 1ltr x 1","K-6703","K-6703",1,1.1,true,"Katyayani KACIN (abamectin 1.9) 1ltr x 1",1.1,1.1,true
"Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 500ml x 1","K-5730","K-5730",1,0.55,true,"Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 500ml x 1",0.55,0.55,true
"Katyayani K-Cyper10 (Cypermethrin 10% EC) 100ml x 1","K-5870","K-5870",1,0.11,true,"Katyayani K-Cyper10 (Cypermethrin 10% EC) 100ml x 1",0.11,0.11,true
"Katyayani IMD 178 - Imidacloprid 17.8 % SL 250ml x 1","K-336","K-336",1,0.275,true,"Katyayani IMD 178 - Imidacloprid 17.8 % SL 250ml x 1",0.275,0.275,true
"Katyayani Joker - Fipronil 80% WDG 1 Kg x 1","K-6702","K-6702",1,1.1,true,"Katyayani Joker - Fipronil 80% WDG 1 Kg x 1",1.1,1.1,true
"Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 1","K-6144","K-6144",1,0.275,true,"Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 1",0.275,0.275,true
"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 1 Ltr x 1","K-1363","K-1363",1,1.1,true,"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 1 Ltr x 1",1.1,1.1,true
"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 250ml x 1","K-6157","K-6157",1,0.275,true,"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 250ml x 1",0.275,0.275,true
"Katyayani Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 1 ","K-5163","K-5163",1,1.1,true,"Katyayani Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 1 ",1.1,1.1,true
"Katyayani OZIL (Spiromesifen 22.9% SC) 50ml x 1","K-5608","K-5608",1,0.055,true,"Katyayani OZIL (Spiromesifen 22.9% SC) 50ml x 1",0.055,0.055,true
"Katyayani Verticillium Lecanii Bio Insecticide Powder 1 kg x 1 ","K-5167","K-5167",1,1.1,true,"Katyayani Verticillium Lecanii Bio Insecticide Powder 1 kg x 1 ",1.1,1.1,true
"Katyayani K-Cyper10 (Cypermethrin 10% EC) 1ltr x 1","K-5237","K-5237",1,1.1,true,"Katyayani K-Cyper10 (Cypermethrin 10% EC) 1ltr x 1",1.1,1.1,true
"Katyayani Fantasy - Fipronil 0.3GR 5kg x 1","K-5791","K-5791",1,5.5,true,"Katyayani Fantasy - Fipronil 0.3GR 5kg x 1",5.5,5.5,true
"Katyayani American Bollworm or Tomato Leaf Miner Lure (TUTA ABSOLUTA) 1 Pc x 1","K-6435","K-6435",1,0.0033,true,"Katyayani American Bollworm or Tomato Leaf Miner Lure (TUTA ABSOLUTA) 1 Pc x 1",0.0033,0.0033,true
"Katyayani Fruit Fly Lure (BACTROCERA CORRECTA , ZONATA , DORSALISA) 1 Pc x 1","K-6319","K-6319",1,0.0033,true,"Katyayani Fruit Fly Lure (BACTROCERA CORRECTA , ZONATA , DORSALISA) 1 Pc x 1",0.0033,0.0033,true
"Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 20 kg x 1","K-6472","K-6472",1,22,true,"Katyayani Fantastic Chlorantranliprole 0.4% w/w GR 20 kg x 1",22,22,true
"Katyayani Chloro 50 - Chlorpyriphos 50% EC 5Ltr x 1","K-6003","K-6003",1,5.5,true,"Katyayani Chloro 50 - Chlorpyriphos 50% EC 5Ltr x 1",5.5,5.5,true
"Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 250ml x 1","K-6146","K-6146",1,0.275,true,"Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 250ml x 1",0.275,0.275,true
"Katyayani KEECHAK (tolfenpyrad 15 % ec) 100 ml  x 1","K-6495","K-6495",1,0.11,true,"Katyayani KEECHAK (tolfenpyrad 15 % ec) 100 ml  x 1",0.11,0.11,true
"Katyayani Deltamethrin 2.5% SC DEL-25 25ltr x 1","K-5965","K-5965",1,27.5,true,"Katyayani Deltamethrin 2.5% SC DEL-25 25ltr x 1",27.5,27.5,true
"Katyayani Chloropriphos 20 % ec 25ltr x 1","K-6617","K-6617",1,27.5,true,"Katyayani Chloropriphos 20 % ec 25ltr x 1",27.5,27.5,true
"Katyayani emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 250gm x 1","K-382","K-382",1,0.275,true,"Katyayani emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 250gm x 1",0.275,0.275,true
"Katyayani Anti virus 100 ml x 1","K-6374","K-6374",1,0.11,true,"Katyayani Anti virus 100 ml x 1",0.11,0.11,true
"Katyayani chloropyriphos 20%cs 5 Ltr  x 20","K-278","K-278",20,110,true,"Katyayani chloropyriphos 20%cs 5 Ltr  x 20",110,110,true
"Katyayani SPINO25 - Spinosad 2.5 % SC 100 ml x 1","K-1245","K-1245",1,0.11,true,"Katyayani SPINO25 - Spinosad 2.5 % SC 100 ml x 1",0.11,0.11,true
"Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 1","K-5828","K-5828",1,0.275,true,"Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 1",0.275,0.275,true
"Katyayani Anti virus 20 ltr x 1","K-6572","K-6572",1,22,true,"Katyayani Anti virus 20 ltr x 1",22,22,true
"Katyayani Chloropriphos 20 % ec 5ltr x 1","K-6046","K-6046",1,5.5,true,"Katyayani Chloropriphos 20 % ec 5ltr x 1",5.5,5.5,true
"Katyayani Temos - G | Temephos 1% SG 1kg x 1","K-6000","K-6000",1,1.1,true,"Katyayani Temos - G | Temephos 1% SG 1kg x 1",1.1,1.1,true
"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 15Kg x 1","K-6080","K-6080",1,16.5,true,"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 15Kg x 1",16.5,16.5,true
"Katyayani Chloropriphos 20 % ec 1 Ltr x 1","K-1281","K-1281",1,1.1,true,"Katyayani Chloropriphos 20 % ec 1 Ltr x 1",1.1,1.1,true
"Katyayani INDOXACARB 14.5% SC 1 Ltr x 1","K-5771","K-5771",1,1.1,true,"Katyayani INDOXACARB 14.5% SC 1 Ltr x 1",1.1,1.1,true
"Katyayani Flubendiamide 39.35 % sc – Fluben 100ml x 1","K-5902","K-5902",1,0.11,true,"Katyayani Flubendiamide 39.35 % sc – Fluben 100ml x 1",0.11,0.11,true
"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 134gm x 1","K-1395","K-1395",1,0.1474,true,"Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 134gm x 1",0.1474,0.1474,true
"Katyayani Anti Malarial Oil (Oil Base) 10ltr x 1","K-5217","K-5217",1,11,true,"Katyayani Anti Malarial Oil (Oil Base) 10ltr x 1",11,11,true
"Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 100 ml  x 1","K-6494","K-6494",1,0.11,true,"Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 100 ml  x 1",0.11,0.11,true
"Katyayani K-MITE Hexythiazox 5.45% EC 500 ml x 1","K-6276","K-6276",1,0.55,true,"Katyayani K-MITE Hexythiazox 5.45% EC 500 ml x 1",0.55,0.55,true
"Katyayani Pigeon repellent 250ml x 1","K-1251","K-1251",1,0.275,true,"Katyayani Pigeon repellent 250ml x 1",0.275,0.275,true
"Katyayani Chloropriphos 20 % ec 500 ml x 1","K-6271","K-6271",1,0.55,true,"Katyayani Chloropriphos 20 % ec 500 ml x 1",0.55,0.55,true
"Katyayani Cartap Hydrochloride 50% SP 1 kg x 1","K-6403","K-6403",1,1.1,true,"Katyayani Cartap Hydrochloride 50% SP 1 kg x 1",1.1,1.1,true
"Katyayani Sarvashakti 250ml x 1","K-5708","K-5708",1,0.275,true,"Katyayani Sarvashakti 250ml x 1",0.275,0.275,true
"Katyayani Bowled + Chlorothalonil 75 % WP 30 kg x 1","K-6542","K-6542",1,33,true,"Katyayani Bowled + Chlorothalonil 75 % WP 30 kg x 1",33,33,true
"Katyayani Mix Micronutrient 250 gm x 1","K-6497","K-6497",1,0.275,true,"Katyayani Mix Micronutrient 250 gm x 1",0.275,0.275,true
"Katyayani Humic+FULVIC 10 gm x 1","K-6129","K-6129",1,0.011,true,"Katyayani Humic+FULVIC 10 gm x 1",0.011,0.011,true
"Katyayani OUTBURST - Broflanilide 300 G/L SC 1ltr x 1","K-6698","K-6698",1,1.1,true,"Katyayani OUTBURST - Broflanilide 300 G/L SC 1ltr x 1",1.1,1.1,true
"Katyayani Joker - Fipronil 80% WDG 40gm x 1","K-1266","K-1266",1,0.044,true,"Katyayani Joker - Fipronil 80% WDG 40gm x 1",0.044,0.044,true
"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 30ml x 1","K-5027","K-5027",1,0.033,true,"Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 30ml x 1",0.033,0.033,true
"Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 1ltr x 1","K-5205","K-5205",1,1.1,true,"Katyayani Emamectin Benzonatye 1.5% Fipronil 3.5% SC Sipahi 1ltr x 1",1.1,1.1,true
